"name","dateEstablished","city","country","longitude","latitude"
"Pizza Hut","2019","Reading","US",-75.92731,40.37501
"Taco Bell","2015","Eastpointe","US",-82.9383,42.4654
"Taco Bell","2017","Wixom","US",-83.5351,42.4952
"McDonald's","2015","Port Huron","US",-82.4392,43.0009
"Popeyes Louisiana Kitchen","2019","Harrisburg","US",-76.88081,40.28119
"Taco Bell","2015","Southgate","US",-83.1816,42.2157
"Burger King","2016","Omaha","US",-96.0806,41.2901
"Taco Bell","2016","Omaha","US",-96.1828,41.2915
"McDonald's","2016","Urbandale","US",-93.6967,41.6481
"Hong's Garden Restaurant","2019","Milton Freewater","US",-118.38713,45.93771
"Abby's Legendary Pizza","2019","Rogue River","US",-123.1707,42.43492
"Kfc","2018","Springfield","US",-122.98985,44.05926
"El Rancho Grande","2017","Fairborn","US",-84.0649,39.7767
"Lee's Chinese Restaurant","2016","Lincoln City","US",-124.01723,44.9665
"Dominos Pizza","2016","McMinnville","US",-123.19376,45.223637
"KFC","2016","Dayton","US",-84.1252,39.7031
"Chick-fil-A","2018","Dayton","US",-84.0567,39.767
"Dairy Queen","2017","Seaside","US",-123.91137,46.02315
"McDonald's","2019","Wichita","US",-97.4439,37.6915
"McDonald's","2015","Wichita","US",-97.245,37.666
"Jimmy John's","2015","Salem","US",-122.98338,44.96819
"Chipotle Mexican Grill","2015","Salem","US",-122.99663,45.0111
"Pizza Hut","2015","Salem","US",-123.02649,44.98961
"Ma's Restaurant","2016","Sweet Home","US",-122.69126,44.40371
"Hardee's","2016","Olathe","US",-94.835,38.8715
"Amigos-Kings Classic","2017","North Platte","US",-100.76456,41.12313
"Jimmy John's","2017","Wilsonville","US",-122.76345,45.30249
"Joe's Burgers","2019","Portland","US",-122.75152,45.39512
"Pizza Hut","2017","Central Point","US",-122.9132,42.36943
"Mucho Gusto","2017","Medford","US",-122.87047,42.34189
"Wetzel's Pretzels","2019","Medford","US",-122.8767,42.34337
"Chipotle Mexican Grill","2019","Medford","US",-122.8811,42.34426
"Sonic Drive-In","2019","Nampa","US",-116.5736,43.5577
"Taco Bell","2016","Nampa","US",-116.5983,43.6018
"Pizza Hut","2016","Florence","US",-124.10086,43.9839
"Arby's","2017","Kendallville","US",-85.2734,41.4527
"China House","2019","McMinnville","US",-123.20889,45.19664
"Panera Bread","2017","Woodburn","US",-122.858345,45.144615
"Sonic Drive-In","2019","Shepherdsville","US",-85.7103,37.9907
"Everything Ok","2016","Frankfort","US",-86.4954,40.279
"Pizza Hut","2016","Goshen","US",-85.8558,41.5925
"Abby's Legendary Pizza","2019","Coos Bay","US",-124.21237,43.35798
"McDonald's","2019","Seaside","US",-123.92045,45.99216
"Gyros Gyros","2017","Longview","US",-122.93364,46.13792
"Corral Drive In","2017","Long Beach","US",-124.05316,46.37067
"Gold Star Chili","2017","Harrison","US",-84.7956,39.2607
"Pizza Hut","2016","Warrenton","US",-123.89713,46.16234
"Subway","2017","Cincinnati","US",-84.658,39.1532
"Panera Bread","2017","Cincinnati","US",-84.5946,39.2448
"Cadillac Jack's Saloon Grill","2019","Pendleton","US",-118.80258,45.66594
"Zappo's Pizza","2019","Portland","US",-122.59979,45.4479
"McDonald's","2017","Independence","US",-84.5453,38.9289
"Pizza Hut","2017","Cincinnati","US",-84.377,39.2352
"Pietro's Pizza Gallery of Games","2019","Hood River","US",-121.51171,45.70936
"Big Jim's Drive In","2019","The Dalles","US",-121.14234,45.59924
"Richway Gyros","2015","Whiting","US",-87.5086,41.6827
"Jimmy John's","2018","Merrillville","US",-87.3165,41.4702
"Burrtio Amigos","2019","Eugene","US",-123.06836,44.07985
"Albee's Ny Gyros","2019","Eugene","US",-123.09867,44.04777
"Agate Alley Bistro","2019","Eugene","US",-123.07046,44.03898
"Cornucopia","2017","Eugene","US",-123.08931,44.05456
"Pizza Hut","2017","Danville","US",-86.4959,39.7618
"Subway","2016","Avon","US",-86.3495,39.7637
"Burger King","2019","Avon","US",-86.3806,39.7636
"Gyro Stop","2016","Indianapolis","US",-86.2562,39.9109
"Taco Bell","2019","Brownsburg","US",-86.394,39.8547
"Chick-fil-A","2017","Greenwood","US",-86.1591,39.6145
"Chick-fil-A","2016","Carmel","US",-86.1261,40.0016
"KFC","2015","Indianapolis","US",-86.0945,39.6661
"Firehouse Subs","2015","Indianapolis","US",-86.221,39.9123
"Grub House","2014","Indianapolis","US",-86.1447,39.7938
"Nicholas Restaurant","2019","Portland","US",-122.66039,45.5205
"Bella Union Restaurant and Saloon","2019","Jacksonville","US",-122.96823,42.31468
"Casablanca Coffee Grill","2019","Grants Pass","US",-123.34322,42.42255
"Five Guys Burgers Fries","2017","Bend","US",-121.30282,44.0552
"QDOBA Mexican Eats","2017","Salem","US",-123.03443,44.88976
"Three Degrees Waterfront Bar Grill - CLOSED","2019","Portland","US",-122.6742,45.51129
"Mcdonalds","2019","Roseburg","US",-123.34994,43.22646
"China Buffet","2017","Roseburg","US",-123.34874,43.22563
"Kfc","2019","Corvallis","US",-123.25623,44.58517
"QDOBA Mexican Eats","2017","Corvallis","US",-123.27217,44.590412
"Subway","2016","Albany","US",-123.10846,44.62428
"Jacopetti's Catering","2016","Albany","US",-123.0914,44.62484
"First Burger","2015","Albany","US",-123.10669,44.63699
"Juicy Burger","2016","Albany","US",-123.11442,44.62343
"Subway","2019","White City","US",-122.84995,42.42633
"Simple Simon's Pizza","2019","Jennings","US",-96.56786,36.23181
"Simple Simon's Pizza","2019","Jones","US",-97.28199,35.56631
"Carl's Jr.","2019","Oklahoma City","US",-97.38904,35.46366
"Taco Bell","2019","Oklahoma City","US",-97.47711,35.49345
"Taco Bell","2019","Hugo","US",-95.51388,34.011337
"Dairy Queen","2019","Idabel","US",-94.81171,33.89587
"Taco Bell","2018","Wagoner","US",-95.39573,35.95909
"Taco Bell","2019","Broken Arrow","US",-95.80201,36.01783
"Taco Bell","2019","Tulsa","US",-95.9698,36.06126
"Taco Bell","2019","Broken Arrow","US",-95.81591,36.05707
"Flavors Grill","2019","Eufaula","US",-95.5822,35.28993
"Braum's Ice Cream and Dairy Store","2019","Clinton","US",-98.97334,35.50234
"Hardee's","2015","Bettendorf","US",-90.5051,41.5256
"Moe's Southwest Grill","2017","Oklahoma City","US",-97.596,35.39567
"Jack in the Box","2015","Earth City","US",-90.4591,38.7613
"Burger King","2016","Fenton","US",-90.4727,38.5246
"Burger King","2017","Waterloo","US",-90.1511,38.3537
"AW All-American Food","2019","Sand Springs","US",-96.09688,36.13758
"Taco Bueno","2019","Sand Springs","US",-96.10291,36.13943
"Carl's Jr.","2019","Weatherford","US",-98.69638,35.52646
"Charlie's Fried Chicken","2019","Miami","US",-94.8771,36.90383
"Hardee's","2019","Pryor","US",-95.31943,36.30393
"Domino's Pizza","2019","Altus","US",-99.32367,34.63817
"McDonald's","2017","Huntley","US",-88.4281,42.1729
"Taco Bell","2015","Redford","US",-83.316227,42.439589
"QDOBA Mexican Eats","2017","Norman","US",-97.472984,35.21073
"Taco Bueno","2017","Norman","US",-97.42351,35.22078
"Arnold's Old Fashioned Hamburgers","2019","Tulsa","US",-96.01263,36.0895
"McDonald's","2019","Lawton","US",-98.43322,34.62322
"Mr Gyros","2017","Coldwater","US",-84.97134,41.94176
"Burger King","2019","Riverdale","US",-87.6605,41.6627
"Taco Mayo","2019","Edmond","US",-97.51338,35.6691
"Long John Silver's","2019","Claremore","US",-95.62571,36.31624
"Jimmy John's","2019","Owasso","US",-95.83418,36.29157
"Golden Chick","2019","Ponca City","US",-97.06767,36.73095
"McDonald's","2019","McAlester","US",-95.74325,34.92732
"AW All-American Food","2019","McAlester","US",-95.74328,34.92732
"Pollo Campero","2019","Oklahoma City","US",-97.53514,35.49297
"Jimmy John's","2019","Edmond","US",-97.46436,35.60955
"Wendy's","2019","Bartlesville","US",-95.93848,36.75058
"Chicken Express","2019","Shawnee","US",-96.91216,35.37387
"Chet's East","2019","Muskogee","US",-95.34051,35.74163
"Sonic Drive-In - Closed","2019","Macon","US",-83.7643,32.8781
"Taco Bell","2016","Jasper","US",-85.6855,35.0397
"Domino's Pizza","2016","Chattanooga","US",-85.2437,34.9976
"Waffle House","2016","Albany","US",-84.1495,31.5755
"Domino's Pizza","2017","Dalton","US",-84.9438,34.8221
"Pizza Hut","2016","Port Charlotte","US",-82.1044,26.9871
"SUBWAY","2017","Inver Grove Heights","US",-93.045545,44.817415
"Burger King","2017","Saint Paul","US",-93.1054,44.9921
"Wendy's","2019","Tallahassee","US",-84.3168,30.4409
"Wendy's","2016","Gainesville","US",-82.4415,29.6885
"Wendy's","2015","Panama City","US",-85.65,30.1886
"Taco Bell","2016","Burnsville","US",-93.2782,44.7455
"Taco Bell","2015","Saint Cloud","US",-94.141307,45.568036
"Subway","2019","Fort Lauderdale","US",-80.2192,26.1937
"Taco Bell","2019","Bradenton","US",-82.5759,27.4331
"Domino's Pizza","2016","Sarasota","US",-82.4526,27.2965
"Vertoris Pizza House","2016","Bradenton","US",-82.5757,27.4191
"Chick-fil-A","2019","Sarasota","US",-82.4949,27.229
"KFC","2016","Lady Lake","US",-81.9441,28.9385
"Chick-fil-A","2016","Winter Park","US",-81.3646,28.5916
"KFC","2015","Orlando","US",-81.4283,28.611
"Popeyes Louisiana Kitchen","2019","Vicksburg","US",-90.87883,32.31465
"Subway","2018","Vicksburg","US",-90.86301,32.34949
"Sonic Drive-In","2019","Calhoun City","US",-89.29592,33.85523
"Subway","2019","Strafford","US",-93.11599,37.27571
"KFC","2019","Hialeah","US",-80.2997,25.867
"Pizza Hut","2016","Hamilton","US",-87.98401,34.14097
"Long John Silver's","2016","Marion","US",-85.675,40.5745
"Panda Express","2016","Noblesville","US",-85.9278,39.9954
"Yen Ching Restaurant","2016","Indianapolis","US",-86.0176,39.7735
"Wendy's","2016","Waterloo","US",-92.32124,42.46865
"SUBWAY","2017","Fort Madison","US",-91.333887,40.627492
"SUBWAY","2015","Iowa City","US",-91.533344,41.660042
"SUBWAY","2016","Washington","US",-91.6934,41.2965
"Moe's Southwest Grill","2015","Mobile","US",-88.1484,30.67699
"Taco Johns","2015","Coralville","US",-91.568134,41.669374
"Hardee's","2019","Lucedale","US",-88.59773,30.91031
"Church's Chicken","2019","Lucedale","US",-88.59534,30.9248
"Taco Bell","2019","Tupelo","US",-88.71628,34.24831
"Burger King","2017","Senatobia","US",-89.96925,34.62744
"Steak 'n Shake","2019","Wellington","US",-80.2035,26.6736
"Taco Bell","2017","Boca Raton","US",-80.2023,26.3343
"Checkers","2019","Gulfport","US",-89.09319,30.37983
"Which Wich","2019","Flowood","US",-90.06682,32.33707
"Taco Bell","2019","Yazoo City","US",-90.39369,32.86499
"Steak Escape","2019","Madison","US",-90.11195,32.51704
"Church's Chicken","2017","Greenwood","US",-90.19247,33.50662
"McDonald's","2017","Greenwood","US",-90.22188,33.52835
"Fox's Pizza Den","2019","Clinton","US",-90.32587,32.34587
"Pita Pit Brandon","2019","Brandon","US",-90.018,32.37169
"Charley's Grilled Subs","2019","Pascagoula","US",-88.53416,30.37241
"Taco Bell","2018","Pascagoula","US",-88.52726,30.37824
"Captain D's Seafood Kitchen","2019","Greenville","US",-91.03094,33.40003
"Wingstop","2016","Miami","US",-80.20798,25.832697
"Wing King Of Fletcher","2016","Tampa","US",-82.44926,28.068913
"Carvel Ice Cream Bakery","2017","Miami","US",-80.187,25.9287
"Burgerfi","2015","Kissimmee","US",-81.409692,28.339433
"Domino's Pizza","2017","Corinth","US",-88.51157,34.91913
"Moe's Southwest Grill","2017","Lakeland","US",-81.9734,28.0903
"Thai To Go","2018","Fort Lauderdale","US",-80.09979,26.17036
"Domino's Pizza","2018","Vicksburg","US",-90.89094,32.3037
"D'Angelo Grilled Sandwiches","2018","Memphis","US",-89.85831,35.10565
"Hardee's","2017","Olive Branch","US",-89.79575,34.96289
"King House Chinese Restaurant","2016","Okeechobee","US",-80.794,27.2102
"Kfc","2019","Laurel","US",-89.14641,31.69782
"McDonald's","2017","North Fort Myers","US",-81.8984,26.6795
"Dis and Dem Burgers and Sliders","2019","Hattiesburg","US",-89.38814,31.31995
"Asia Cafe","2019","Chapel Hill","US",-79.055,35.91314
"Wendy's","2019","Waynesville","US",-82.9881,35.50035
"Sonic Drive-In","2019","Raleigh","US",-78.72121,35.78419
"Waffle House","2018","Meridian","US",-88.72865,32.36241
"Jason's Deli","2017","Durham","US",-78.99476,35.9543
"Tokyo Japanese Restaurant","2017","Mooresville","US",-80.81342,35.59981
"Sonic Drive-In","2017","Lenoir","US",-81.53448,35.91581
"Bojangles' Famous Chicken 'n Biscuits","2017","Raeford","US",-79.23576,34.98007
"Ryan's","2016","Salisbury","US",-80.48495,35.64644
"Chick-fil-A","2019","Shelby","US",-81.52805,35.27454
"Chipotle Mexican Grill","2019","Smithfield","US",-78.32202,35.50655
"McAlister's Deli","2017","Boone","US",-81.65494,36.21739
"Carrburritos","2019","Carrboro","US",-79.06648,35.91077
"Al's Burger Shack-Southern Village","2019","Chapel Hill","US",-79.06622,35.88057
"Taco Bell","2019","Boone","US",-81.66778,36.2049
"Taco Bell","2015","Marion","US",-82.0353,35.70486
"Cook-Out","2019","Denver","US",-80.99305,35.44416
"Chipotle Mexican Grill","2019","Mooresville","US",-80.87565,35.59547
"Kfc","2016","Garner","US",-78.65013,35.7239
"Subway","2018","Mount Airy","US",-80.5981,36.49312
"Family Carry Out","2019","Cherryville","US",-81.38905,35.37905
"Popeyes Louisiana Kitchen","2019","Raleigh","US",-78.57791,35.79754
"Taco John's","2017","Grand Junction","US",-108.552,39.0778
"Nagano Japanese Restaurant","2016","Conover","US",-81.25563,35.69706
"Sonic Drive-In","2019","Grandy","US",-75.8792,36.24229
"Domino's Pizza","2019","Morganton","US",-81.65464,35.75319
"Moe's Southwest Grill","2016","Wilson","US",-77.96487,35.74055
"Big Boys","2019","Kenly","US",-78.16396,35.56721
"McDonald's","2017","Hayesville","US",-83.82005,35.03476
"The Purple Bowl","2018","Chapel Hill","US",-79.05991,35.91179
"Taste of Buffalo Pizzeria","2018","Huntersville","US",-80.8648,35.43733
"Domino's Pizza","2018","Hubert","US",-77.23421,34.71024
"Domino's Pizza","2017","Colorado Springs","US",-104.7018,38.8454
"Dairy Queen","2016","Whitakers","US",-77.79702,36.12834
"Dairy Queen (Treat)","2019","Wilson","US",-77.94063,35.77131
"Five Guys Burgers Fries","2019","Havelock","US",-76.90875,34.89734
"BurgerFi","2017","Hickory","US",-81.30843,35.70213
"Pizza Hut","2019","Kannapolis","US",-80.60957,35.5066
"Char Grill 1","2018","Raleigh","US",-78.64851,35.7811
"Dairy Queen","2019","New Bern","US",-77.07878,35.10565
"Country Diner","2016","Marion","US",-81.97695,35.66243
"Burger King","2019","Sanford","US",-79.19908,35.49722
"Kfc","2019","King","US",-80.36244,36.26348
"Golden Palace Restaurant","2019","Gastonia","US",-81.16373,35.2093
"Subway","2017","Thomasville","US",-80.0728,35.85798
"Hardee's","2019","Bailey","US",-78.11858,35.78081
"Bad Daddys Burger Bar","2019","Mooresville","US",-80.87332,35.58616
"Panera Bread","2017","Matthews","US",-80.70765,35.12387
"Zaxby's","2017","Garner","US",-78.58784,35.6981
"Chick-Fil-A Of Randolph Mall","2016","Asheboro","US",-79.78849,35.70072
"McAlister's Deli","2015","Monroe","US",-80.57761,35.01965
"Five Guys Burgers Fries","2019","Boone","US",-81.66262,36.20232
"Palmetto Ale House","2019","Greenville","US",-82.26498,34.85858
"Arby's","2019","Oxford","US",-89.49692,34.354355
"Chipotle Mexican Grill","2017","Huntersville","US",-80.8788,35.44368
"Firehouse Subs","2019","New Bern","US",-77.102875,35.100433
"Domino's Pizza","2016","New Bern","US",-77.03308,35.08235
"Sonic Drive-In","2019","Statesville","US",-80.87532,35.80329
"Firehouse Subs","2017","Asheboro","US",-79.79133,35.695812
"El Tapatio","2019","Raleigh","US",-78.55937,35.79875
"Firehouse Subs","2017","Hendersonville","US",-82.4512,35.30559
"Sonic Drive-In","2019","Lincolnton","US",-81.23636,35.47633
"Sonic Drive-In","2018","Sanford","US",-79.14524,35.4581
"Salsa Fresh Mexican Grill","2017","Raleigh","US",-78.71199,35.85872
"Four Eleven West to Go","2019","Chapel Hill","US",-79.06151,35.91061
"Carolina Chicken Inc","2018","Raleigh","US",-78.75146,35.79132
"Charley's Grilled Subs","2019","Granite Falls","US",-81.43093,35.81091
"Chick-fil-A","2019","Monroe","US",-80.57155,35.01597
"Mellow Mushroom","2017","Hickory","US",-81.31286,35.71603
"Topper's Pizza","2017","Chapel Hill","US",-79.05991,35.91179
"Hardee's","2019","Old Fort","US",-82.18098,35.6245
"Dragon Golden Chinese Restaurant","2019","Statesville","US",-80.85978,35.79108
"Moe's Southwest Grill","2015","Monroe","US",-80.57867,35.02197
"Bad Daddys Burger Bar","2019","Charlotte","US",-80.84098,35.19886
"McDonald's","2019","Tupelo","US",-88.7029,34.23622
"Domino's Pizza","2019","Pevely","US",-90.39905,38.28796
"Krystal","2019","Natchez","US",-91.31257,31.575787
"McDonald's","2019","Maryville","US",-94.87437,40.33439
"Missouri Hick Barbeque","2018","Cuba","US",-91.39508,38.06473
"Dairy Queen Grill Chill","2019","Cabool","US",-92.10372,37.11688
"Hong Kong Inn","2019","Springfield","US",-93.31171,37.15973
"Pizza Hut","2017","Valley","US",-85.180648,32.84273
"SUBWAY","2016","Anchorage","US",-149.733715,61.224123
"Taco Bell","2016","Milford","US",-75.442538,38.916903
"Red Robin Gourmet Burgers","2016","Wasilla","US",-149.4024,61.5752
"Panda Express","2019","Ballwin","US",-90.50527,38.59275
"Long John Silver's","2019","Rolla","US",-91.77909,37.94592
"Panda Express","2016","Oxford","US",-85.78649,33.608273
"Arby's","2018","Troy","US",-90.98019,38.98593
"Subway","2019","Kansas City","US",-94.57937,39.10092
"Sbarro","2017","Honolulu","US",-157.82661,21.281084
"Hot Dog Shop","2017","Headland","US",-85.3445,31.3515
"AW All-American Food","2019","Sikeston","US",-89.58269,36.86351
"Sonic Drive-In","2019","Sikeston","US",-89.58314,36.8584
"Sonic Drive-In","2019","Denver","US",-105.0177,39.928
"Wendy's","2016","Littleton","US",-104.9879,39.5711
"Burger King","2019","Carthage","US",-94.32357,37.17897
"C J Drive In","2016","Fairbanks","US",-147.7137,64.8268
"Panda Express","2017","Honolulu","US",-157.84387,21.299847
"Hardee's","2019","West Plains","US",-91.86639,36.73638
"Burger King","2019","Lebanon","US",-92.65194,37.67131
"Taco Bell","2017","Wildwood","US",-82.09619,28.87513
"Taco Bell","2016","Lake Wales","US",-81.548805,27.903734
"Jimmy John's","2016","Fort Pierce","US",-80.32602,27.43351
"Pizza Hut","2016","Montgomery","US",-86.32875,32.32565
"SUBWAY","2017","Anchorage","US",-149.8682,61.192
"Chipotle Mexican Grill","2019","Kansas City","US",-94.44711,39.04651
"Tastee Freez","2017","Anchorage","US",-149.95401,61.15926
"Tropical Smoothie Cafe","2017","Montgomery","US",-86.182493,32.381702
"SUBWAY","2017","Honolulu","US",-157.87595,21.34877
"Yanagi Sushi","2017","Honolulu","US",-157.85207,21.317905
"Full Moon Bar B Que","2016","Dothan","US",-85.4357,31.2595
"Dairy Queen","2015","Falkville","US",-86.90028,34.3128
"SUBWAY","2018","Rifle","US",-107.775936,39.52219
"In-N-Out Burger","2016","Mesa","US",-111.59966,33.38159
"Jimmy John's","2017","Arvada","US",-105.14076,39.81129
"Panda Express","2017","Anchorage","US",-149.74467,61.203697
"SUBWAY","2017","Anchorage","US",-149.8299,61.1809
"Pizza Hut","2016","Hilo","US",-155.084,19.7207
"Steak 'n Shake","2016","Decatur","US",-86.99968,34.55792
"Panda Express","2017","Lihue","US",-159.36826,21.981619
"SUBWAY","2016","Anchorage","US",-149.9088,61.1953
"Pizza Hut","2016","Decatur","US",-87.01458,34.57159
"New China","2015","Pell City","US",-86.2764,33.5809
"Paradise Supermart Fast Food Catering","2017","Kahului","US",-156.46394,20.88494
"SUBWAY","2017","Honolulu","US",-157.80063,21.288677
"Simple Simon's Pizza","2017","Piedmont","US",-85.5534,33.98586
"Pizza Hut","2016","Kaneohe","US",-157.80193,21.417356
"Taco Johns","2015","Fort Collins","US",-105.075118,40.538458
"Taco Bell","2014","Anchorage","US",-149.7324163,61.21122282
